tenant_id,objectclas,objectid,changenr,username,udate,utime,tabname,fname,value_old,value_new,last_change_ts,raw_event_id
1,KRED,V100945,0624030582,EMP_JS,2025-06-04,03:07:00,LFA1,ZTERM,,Z045,2025-06-04T03:07:00+09:00,
1,KRED,V100334,1929259059,TEMP_01,2025-11-07,07:54:00,LFA1,ERDAT,,2025-11-07,2025-11-07T07:54:00+09:00,
1,KRED,V100334,1929259059,TEMP_01,2025-11-07,07:54:00,LFA1,LAND1,,KOR,2025-11-07T07:54:00+09:00,
1,KRED,V100334,1929259059,TEMP_01,2025-11-07,07:54:00,LFA1,ZTERM,,Z002,2025-11-07T07:54:00+09:00,
1,KRED,V101171,1504115570,ADMIN_FI,2025-12-15,18:48:00,LFA1,ZTERM,Z045,Z045,2025-12-15T18:48:00+09:00,
1,KRED,V101171,1504115570,ADMIN_FI,2025-12-15,18:48:00,LFA1,AKONT,210000,210010,2025-12-15T18:48:00+09:00,
1,KRED,V101171,1504115570,ADMIN_FI,2025-12-15,18:48:00,LFA1,STRAS,Old Address,New Address 927,2025-12-15T18:48:00+09:00,
1,KRED,V100015,3940262347,AP_CLERK_01,2025-05-09,20:42:00,LFBK,BANKN,BANK-1760636696,BANK-9528840094,2025-05-09T20:42:00+09:00,
1,KRED,V100101,4935173383,ADMIN_FI,2025-05-19,03:25:00,LFA1,ZTERM,Z002,Z030,2025-05-19T03:25:00+09:00,
1,KRED,V100101,4935173383,ADMIN_FI,2025-05-19,03:25:00,LFA1,AKONT,210000,210010,2025-05-19T03:25:00+09:00,
1,KRED,V100101,4935173383,ADMIN_FI,2025-05-19,03:25:00,LFA1,STRAS,Old Address,New Address 76,2025-05-19T03:25:00+09:00,
1,KRED,V101495,2772361523,AP_CLERK_01,2025-09-25,03:26:00,LFBK,BANKN,BANK-1282551903,BANK-6684746511,2025-09-25T03:26:00+09:00,
1,KRED,V101336,5035510972,AP_CLERK_01,2025-07-30,14:53:00,LFB1,SPERR,X,,2025-07-30T14:53:00+09:00,
1,KRED,V101336,5035510972,AP_CLERK_01,2025-07-30,14:53:00,LFB1,ZTERM,Z030,Z001,2025-07-30T14:53:00+09:00,
1,KRED,V101473,4522989859,ADMIN_FI,2025-05-17,20:14:00,LFB1,SPERR,X,,2025-05-17T20:14:00+09:00,
1,KRED,V101473,4522989859,ADMIN_FI,2025-05-17,20:14:00,LFB1,ZTERM,Z001,Z002,2025-05-17T20:14:00+09:00,
1,KRED,V101340,8225587751,ADMIN_FI,2025-03-24,15:12:00,LFB1,SPERR,X,,2025-03-24T15:12:00+09:00,
1,KRED,V101340,8225587751,ADMIN_FI,2025-03-24,15:12:00,LFB1,ZTERM,Z002,Z030,2025-03-24T15:12:00+09:00,
1,KRED,V100884,0654596083,AP_CLERK_01,2025-09-25,14:31:00,LFB1,SPERR,X,,2025-09-25T14:31:00+09:00,
1,KRED,V100884,0654596083,AP_CLERK_01,2025-09-25,14:31:00,LFB1,ZTERM,Z030,Z045,2025-09-25T14:31:00+09:00,
1,KRED,V101229,0789167861,USER_01,2025-10-18,17:42:00,LFA1,ERDAT,,2025-10-18,2025-10-18T17:42:00+09:00,
1,KRED,V101229,0789167861,USER_01,2025-10-18,17:42:00,LFA1,LAND1,,DEU,2025-10-18T17:42:00+09:00,
1,KRED,V101229,0789167861,USER_01,2025-10-18,17:42:00,LFA1,ZTERM,,Z001,2025-10-18T17:42:00+09:00,
1,KRED,V101385,2706437078,USER_02,2025-10-04,09:12:00,LFA1,ZTERM,Z002,Z045,2025-10-04T09:12:00+09:00,
1,KRED,V101385,2706437078,USER_02,2025-10-04,09:12:00,LFA1,AKONT,210000,210010,2025-10-04T09:12:00+09:00,
1,KRED,V101385,2706437078,USER_02,2025-10-04,09:12:00,LFA1,STRAS,Old Address,New Address 598,2025-10-04T09:12:00+09:00,
1,KRED,V100672,6840828000,AR_CLERK_02,2025-02-15,03:22:00,LFA1,ERDAT,,2025-02-15,2025-02-15T03:22:00+09:00,
1,KRED,V100672,6840828000,AR_CLERK_02,2025-02-15,03:22:00,LFA1,LAND1,,DEU,2025-02-15T03:22:00+09:00,
1,KRED,V100672,6840828000,AR_CLERK_02,2025-02-15,03:22:00,LFA1,ZTERM,,Z002,2025-02-15T03:22:00+09:00,
1,KRED,V100019,7589787418,AP_CLERK_01,2025-10-13,17:29:00,LFBK,BANKN,BANK-6312667969,BANK-5444485507,2025-10-13T17:29:00+09:00,
1,KRED,V100948,5261147962,ADMIN_FI,2025-02-20,15:05:00,LFA1,ZTERM,Z045,Z045,2025-02-20T15:05:00+09:00,
1,KRED,V100948,5261147962,ADMIN_FI,2025-02-20,15:05:00,LFA1,AKONT,210000,210010,2025-02-20T15:05:00+09:00,
1,KRED,V100948,5261147962,ADMIN_FI,2025-02-20,15:05:00,LFA1,STRAS,Old Address,New Address 894,2025-02-20T15:05:00+09:00,
1,KRED,V101122,0731319496,USER_02,2025-12-08,22:15:00,LFA1,ZTERM,Z001,Z002,2025-12-08T22:15:00+09:00,
1,KRED,V101122,0731319496,USER_02,2025-12-08,22:15:00,LFA1,AKONT,210000,210010,2025-12-08T22:15:00+09:00,
1,KRED,V101122,0731319496,USER_02,2025-12-08,22:15:00,LFA1,STRAS,Old Address,New Address 159,2025-12-08T22:15:00+09:00,
1,KRED,V100156,6324702158,AP_CLERK_01,2025-02-27,20:40:00,LFA1,ERDAT,,2025-02-27,2025-02-27T20:40:00+09:00,
1,KRED,V100156,6324702158,AP_CLERK_01,2025-02-27,20:40:00,LFA1,LAND1,,USA,2025-02-27T20:40:00+09:00,
1,KRED,V100156,6324702158,AP_CLERK_01,2025-02-27,20:40:00,LFA1,ZTERM,,Z030,2025-02-27T20:40:00+09:00,
1,KRED,V100138,1415857188,USER_03,2025-04-21,03:46:00,LFA1,ERDAT,,2025-04-21,2025-04-21T03:46:00+09:00,
1,KRED,V100138,1415857188,USER_03,2025-04-21,03:46:00,LFA1,LAND1,,USA,2025-04-21T03:46:00+09:00,
1,KRED,V100138,1415857188,USER_03,2025-04-21,03:46:00,LFA1,ZTERM,,Z030,2025-04-21T03:46:00+09:00,
1,KRED,V101337,9445636666,ADMIN_FI,2025-11-16,18:22:00,LFB1,SPERR,X,,2025-11-16T18:22:00+09:00,
1,KRED,V101337,9445636666,ADMIN_FI,2025-11-16,18:22:00,LFB1,ZTERM,Z001,Z002,2025-11-16T18:22:00+09:00,
1,KRED,V100605,9117004458,TEMP_01,2025-06-07,21:21:00,LFA1,ERDAT,,2025-06-07,2025-06-07T21:21:00+09:00,
1,KRED,V100605,9117004458,TEMP_01,2025-06-07,21:21:00,LFA1,LAND1,,DEU,2025-06-07T21:21:00+09:00,
1,KRED,V100605,9117004458,TEMP_01,2025-06-07,21:21:00,LFA1,ZTERM,,Z030,2025-06-07T21:21:00+09:00,
1,KRED,V101285,4089257224,AP_CLERK_01,2025-04-27,13:07:00,LFBK,BANKN,BANK-4269371102,BANK-9509373408,2025-04-27T13:07:00+09:00,
1,KRED,V101329,4667491163,ADMIN_FI,2025-08-22,18:03:00,LFBK,BANKN,BANK-7502669223,BANK-1361280879,2025-08-22T18:03:00+09:00,
1,KRED,V101217,5654442565,AP_CLERK_01,2025-12-21,16:57:00,LFBK,BANKN,BANK-4478666978,BANK-5627611713,2025-12-21T16:57:00+09:00,
1,KRED,V101279,2654616069,USER_02,2025-03-12,08:24:00,LFA1,ERDAT,,2025-03-12,2025-03-12T08:24:00+09:00,
1,KRED,V101279,2654616069,USER_02,2025-03-12,08:24:00,LFA1,LAND1,,USA,2025-03-12T08:24:00+09:00,
1,KRED,V101279,2654616069,USER_02,2025-03-12,08:24:00,LFA1,ZTERM,,Z030,2025-03-12T08:24:00+09:00,
1,KRED,V100091,9244542863,ADMIN_FI,2025-12-16,05:31:00,LFA1,ZTERM,Z002,Z002,2025-12-16T05:31:00+09:00,
1,KRED,V100091,9244542863,ADMIN_FI,2025-12-16,05:31:00,LFA1,AKONT,210000,210010,2025-12-16T05:31:00+09:00,
1,KRED,V100091,9244542863,ADMIN_FI,2025-12-16,05:31:00,LFA1,STRAS,Old Address,New Address 734,2025-12-16T05:31:00+09:00,
1,KRED,V101341,0970075713,ADMIN_FI,2025-02-17,07:24:00,LFA1,ERDAT,,2025-02-17,2025-02-17T07:24:00+09:00,
1,KRED,V101341,0970075713,ADMIN_FI,2025-02-17,07:24:00,LFA1,LAND1,,DEU,2025-02-17T07:24:00+09:00,
1,KRED,V101341,0970075713,ADMIN_FI,2025-02-17,07:24:00,LFA1,ZTERM,,Z002,2025-02-17T07:24:00+09:00,
1,KRED,V100787,5688674425,AP_CLERK_01,2025-06-03,04:41:00,LFBK,BANKN,BANK-3705533865,BANK-0971273708,2025-06-03T04:41:00+09:00,
1,KRED,V100488,5212022110,ADMIN_FI,2025-05-29,02:24:00,LFBK,BANKN,BANK-2748802476,BANK-9767140998,2025-05-29T02:24:00+09:00,
1,KRED,V101381,9704914911,ADMIN_FI,2025-01-31,14:30:00,LFA1,ZTERM,Z001,Z001,2025-01-31T14:30:00+09:00,
1,KRED,V101381,9704914911,ADMIN_FI,2025-01-31,14:30:00,LFA1,AKONT,210000,210010,2025-01-31T14:30:00+09:00,
1,KRED,V101381,9704914911,ADMIN_FI,2025-01-31,14:30:00,LFA1,STRAS,Old Address,New Address 131,2025-01-31T14:30:00+09:00,
1,KRED,V100140,4521630647,USER_02,2025-05-27,09:14:00,LFA1,ZTERM,Z030,Z002,2025-05-27T09:14:00+09:00,
1,KRED,V100140,4521630647,USER_02,2025-05-27,09:14:00,LFA1,AKONT,210000,210010,2025-05-27T09:14:00+09:00,
1,KRED,V100140,4521630647,USER_02,2025-05-27,09:14:00,LFA1,STRAS,Old Address,New Address 83,2025-05-27T09:14:00+09:00,
1,KRED,V101064,1510473845,AP_CLERK_01,2025-06-06,06:09:00,LFBK,BANKN,BANK-3572969110,BANK-1244150316,2025-06-06T06:09:00+09:00,
1,KRED,V100026,1546410053,USER_02,2025-09-12,06:19:00,LFA1,ZTERM,Z045,Z001,2025-09-12T06:19:00+09:00,
1,KRED,V100026,1546410053,USER_02,2025-09-12,06:19:00,LFA1,AKONT,210000,210010,2025-09-12T06:19:00+09:00,
1,KRED,V100026,1546410053,USER_02,2025-09-12,06:19:00,LFA1,STRAS,Old Address,New Address 538,2025-09-12T06:19:00+09:00,
1,KRED,V100010,1316615045,ADMIN_FI,2025-07-27,04:34:00,LFBK,BANKN,BANK-9030591629,BANK-2107790150,2025-07-27T04:34:00+09:00,
1,KRED,V101415,1423595276,USER_02,2025-05-15,02:10:00,LFA1,ZTERM,Z045,Z002,2025-05-15T02:10:00+09:00,
1,KRED,V101415,1423595276,USER_02,2025-05-15,02:10:00,LFA1,AKONT,210000,210010,2025-05-15T02:10:00+09:00,
1,KRED,V101415,1423595276,USER_02,2025-05-15,02:10:00,LFA1,STRAS,Old Address,New Address 547,2025-05-15T02:10:00+09:00,
1,KRED,V100124,7922239669,USER_03,2025-06-23,05:12:00,LFA1,ERDAT,,2025-06-23,2025-06-23T05:12:00+09:00,
1,KRED,V100124,7922239669,USER_03,2025-06-23,05:12:00,LFA1,LAND1,,KOR,2025-06-23T05:12:00+09:00,
1,KRED,V100124,7922239669,USER_03,2025-06-23,05:12:00,LFA1,ZTERM,,Z045,2025-06-23T05:12:00+09:00,
1,KRED,V100935,8346440440,ADMIN_FI,2025-05-30,12:18:00,LFBK,BANKN,BANK-7185938069,BANK-0363257211,2025-05-30T12:18:00+09:00,
1,KRED,V100648,7792034351,USER_03,2025-06-19,09:29:00,LFA1,ERDAT,,2025-06-19,2025-06-19T09:29:00+09:00,
1,KRED,V100648,7792034351,USER_03,2025-06-19,09:29:00,LFA1,LAND1,,JPN,2025-06-19T09:29:00+09:00,
1,KRED,V100648,7792034351,USER_03,2025-06-19,09:29:00,LFA1,ZTERM,,Z002,2025-06-19T09:29:00+09:00,
1,KRED,V100507,6796010717,AP_CLERK_01,2025-09-18,02:05:00,LFBK,BANKN,BANK-9479500333,BANK-4549151690,2025-09-18T02:05:00+09:00,
1,KRED,V100379,5077023749,USER_02,2025-09-08,23:12:00,LFA1,ZTERM,Z002,Z030,2025-09-08T23:12:00+09:00,
1,KRED,V100379,5077023749,USER_02,2025-09-08,23:12:00,LFA1,AKONT,210000,210010,2025-09-08T23:12:00+09:00,
1,KRED,V100379,5077023749,USER_02,2025-09-08,23:12:00,LFA1,STRAS,Old Address,New Address 908,2025-09-08T23:12:00+09:00,
1,KRED,V101240,5434314056,AP_CLERK_01,2025-02-20,07:41:00,LFBK,BANKN,BANK-7389192607,BANK-1148769192,2025-02-20T07:41:00+09:00,
1,KRED,V101329,6611493971,EMP_JS,2025-01-17,21:27:00,LFA1,ERDAT,,2025-01-17,2025-01-17T21:27:00+09:00,
1,KRED,V101329,6611493971,EMP_JS,2025-01-17,21:27:00,LFA1,LAND1,,KOR,2025-01-17T21:27:00+09:00,
1,KRED,V101329,6611493971,EMP_JS,2025-01-17,21:27:00,LFA1,ZTERM,,Z030,2025-01-17T21:27:00+09:00,
1,KRED,V100061,6761925356,ADMIN_FI,2025-09-08,23:27:00,LFA1,ZTERM,Z030,Z045,2025-09-08T23:27:00+09:00,
1,KRED,V100061,6761925356,ADMIN_FI,2025-09-08,23:27:00,LFA1,AKONT,210000,210010,2025-09-08T23:27:00+09:00,
1,KRED,V100061,6761925356,ADMIN_FI,2025-09-08,23:27:00,LFA1,STRAS,Old Address,New Address 7,2025-09-08T23:27:00+09:00,
1,KRED,V101225,8264386872,ADMIN_FI,2025-10-14,21:09:00,LFA1,ZTERM,Z030,Z045,2025-10-14T21:09:00+09:00,
1,KRED,V101225,8264386872,ADMIN_FI,2025-10-14,21:09:00,LFA1,AKONT,210000,210010,2025-10-14T21:09:00+09:00,
1,KRED,V101225,8264386872,ADMIN_FI,2025-10-14,21:09:00,LFA1,STRAS,Old Address,New Address 342,2025-10-14T21:09:00+09:00,
1,KRED,V100534,3100656410,USER_02,2025-03-15,20:00:00,LFA1,ZTERM,Z001,Z045,2025-03-15T20:00:00+09:00,
1,KRED,V100534,3100656410,USER_02,2025-03-15,20:00:00,LFA1,AKONT,210000,210010,2025-03-15T20:00:00+09:00,
1,KRED,V100534,3100656410,USER_02,2025-03-15,20:00:00,LFA1,STRAS,Old Address,New Address 795,2025-03-15T20:00:00+09:00,
1,KRED,V101310,6400616201,ADMIN_FI,2025-11-17,04:10:00,LFBK,BANKN,BANK-0108279362,BANK-4415591748,2025-11-17T04:10:00+09:00,
1,KRED,V100737,3603337628,AP_CLERK_01,2025-06-03,17:14:00,LFBK,BANKN,BANK-6325863090,BANK-1956861261,2025-06-03T17:14:00+09:00,
1,KRED,V100400,3923678778,ADMIN_FI,2025-07-24,15:27:00,LFA1,ZTERM,Z030,Z002,2025-07-24T15:27:00+09:00,
1,KRED,V100400,3923678778,ADMIN_FI,2025-07-24,15:27:00,LFA1,AKONT,210000,210010,2025-07-24T15:27:00+09:00,
1,KRED,V100400,3923678778,ADMIN_FI,2025-07-24,15:27:00,LFA1,STRAS,Old Address,New Address 285,2025-07-24T15:27:00+09:00,
1,KRED,V101454,2860683680,AP_CLERK_01,2025-03-30,00:09:00,LFB1,SPERR,X,,2025-03-30T00:09:00+09:00,
1,KRED,V101454,2860683680,AP_CLERK_01,2025-03-30,00:09:00,LFB1,ZTERM,Z001,Z002,2025-03-30T00:09:00+09:00,
1,KRED,V101036,8384987812,ADMIN_FI,2025-11-06,00:45:00,LFBK,BANKN,BANK-2610815838,BANK-1131253057,2025-11-06T00:45:00+09:00,
1,KRED,V100946,6129413305,ADMIN_FI,2025-07-28,23:14:00,LFA1,ZTERM,Z001,Z001,2025-07-28T23:14:00+09:00,
1,KRED,V100946,6129413305,ADMIN_FI,2025-07-28,23:14:00,LFA1,AKONT,210000,210010,2025-07-28T23:14:00+09:00,
1,KRED,V100946,6129413305,ADMIN_FI,2025-07-28,23:14:00,LFA1,STRAS,Old Address,New Address 903,2025-07-28T23:14:00+09:00,
1,KRED,V100878,8677691535,USER_03,2025-03-28,21:42:00,LFA1,ERDAT,,2025-03-28,2025-03-28T21:42:00+09:00,
1,KRED,V100878,8677691535,USER_03,2025-03-28,21:42:00,LFA1,LAND1,,JPN,2025-03-28T21:42:00+09:00,
1,KRED,V100878,8677691535,USER_03,2025-03-28,21:42:00,LFA1,ZTERM,,Z030,2025-03-28T21:42:00+09:00,
1,KRED,V101261,6749165621,AP_CLERK_01,2025-05-12,13:54:00,LFB1,SPERR,X,,2025-05-12T13:54:00+09:00,
1,KRED,V101261,6749165621,AP_CLERK_01,2025-05-12,13:54:00,LFB1,ZTERM,Z045,Z001,2025-05-12T13:54:00+09:00,
1,KRED,V100095,3689925610,AP_CLERK_01,2025-10-19,05:56:00,LFB1,SPERR,X,,2025-10-19T05:56:00+09:00,
1,KRED,V100095,3689925610,AP_CLERK_01,2025-10-19,05:56:00,LFB1,ZTERM,Z001,Z045,2025-10-19T05:56:00+09:00,
1,KRED,V100879,3895477763,AP_CLERK_01,2025-12-25,13:51:00,LFA1,ERDAT,,2025-12-25,2025-12-25T13:51:00+09:00,
1,KRED,V100879,3895477763,AP_CLERK_01,2025-12-25,13:51:00,LFA1,LAND1,,KOR,2025-12-25T13:51:00+09:00,
1,KRED,V100879,3895477763,AP_CLERK_01,2025-12-25,13:51:00,LFA1,ZTERM,,Z002,2025-12-25T13:51:00+09:00,
1,KRED,V100205,7699088770,ADMIN_FI,2025-01-19,18:33:00,LFB1,SPERR,X,,2025-01-19T18:33:00+09:00,
1,KRED,V100205,7699088770,ADMIN_FI,2025-01-19,18:33:00,LFB1,ZTERM,Z045,Z001,2025-01-19T18:33:00+09:00,
1,KRED,V101247,5883013607,ADMIN_FI,2025-12-06,01:03:00,LFA1,ERDAT,,2025-12-06,2025-12-06T01:03:00+09:00,
1,KRED,V101247,5883013607,ADMIN_FI,2025-12-06,01:03:00,LFA1,LAND1,,DEU,2025-12-06T01:03:00+09:00,
1,KRED,V101247,5883013607,ADMIN_FI,2025-12-06,01:03:00,LFA1,ZTERM,,Z001,2025-12-06T01:03:00+09:00,
1,KRED,V101126,4762995571,ADMIN_FI,2025-10-22,13:23:00,LFA1,ZTERM,Z002,Z001,2025-10-22T13:23:00+09:00,
1,KRED,V101126,4762995571,ADMIN_FI,2025-10-22,13:23:00,LFA1,AKONT,210000,210010,2025-10-22T13:23:00+09:00,
1,KRED,V101126,4762995571,ADMIN_FI,2025-10-22,13:23:00,LFA1,STRAS,Old Address,New Address 324,2025-10-22T13:23:00+09:00,
1,KRED,V101250,7369920737,USER_02,2025-09-19,06:42:00,LFA1,ZTERM,Z030,Z045,2025-09-19T06:42:00+09:00,
1,KRED,V101250,7369920737,USER_02,2025-09-19,06:42:00,LFA1,AKONT,210000,210010,2025-09-19T06:42:00+09:00,
1,KRED,V101250,7369920737,USER_02,2025-09-19,06:42:00,LFA1,STRAS,Old Address,New Address 762,2025-09-19T06:42:00+09:00,
1,KRED,V100794,5407141247,AP_CLERK_01,2025-11-25,21:51:00,LFBK,BANKN,BANK-2016712441,BANK-7571758616,2025-11-25T21:51:00+09:00,
1,KRED,V100603,2047934541,ADMIN_FI,2025-01-08,13:38:00,LFBK,BANKN,BANK-9695099850,BANK-4159378768,2025-01-08T13:38:00+09:00,
1,KRED,V100622,7740557127,USER_02,2025-08-23,08:55:00,LFA1,ZTERM,Z030,Z030,2025-08-23T08:55:00+09:00,
1,KRED,V100622,7740557127,USER_02,2025-08-23,08:55:00,LFA1,AKONT,210000,210010,2025-08-23T08:55:00+09:00,
1,KRED,V100622,7740557127,USER_02,2025-08-23,08:55:00,LFA1,STRAS,Old Address,New Address 534,2025-08-23T08:55:00+09:00,
1,KRED,V101287,0499089228,USER_02,2025-01-19,01:10:00,LFA1,ERDAT,,2025-01-19,2025-01-19T01:10:00+09:00,
1,KRED,V101287,0499089228,USER_02,2025-01-19,01:10:00,LFA1,LAND1,,DEU,2025-01-19T01:10:00+09:00,
1,KRED,V101287,0499089228,USER_02,2025-01-19,01:10:00,LFA1,ZTERM,,Z002,2025-01-19T01:10:00+09:00,
1,KRED,V101011,5393742692,AP_CLERK_01,2025-11-28,23:47:00,LFA1,ERDAT,,2025-11-28,2025-11-28T23:47:00+09:00,
1,KRED,V101011,5393742692,AP_CLERK_01,2025-11-28,23:47:00,LFA1,LAND1,,DEU,2025-11-28T23:47:00+09:00,
1,KRED,V101011,5393742692,AP_CLERK_01,2025-11-28,23:47:00,LFA1,ZTERM,,Z045,2025-11-28T23:47:00+09:00,
1,KRED,V100775,4502126227,ADMIN_FI,2025-02-14,10:15:00,LFA1,ZTERM,Z001,Z002,2025-02-14T10:15:00+09:00,
1,KRED,V100775,4502126227,ADMIN_FI,2025-02-14,10:15:00,LFA1,AKONT,210000,210010,2025-02-14T10:15:00+09:00,
1,KRED,V100775,4502126227,ADMIN_FI,2025-02-14,10:15:00,LFA1,STRAS,Old Address,New Address 529,2025-02-14T10:15:00+09:00,
1,KRED,V100008,7123349587,ADMIN_FI,2025-11-13,15:01:00,LFBK,BANKN,BANK-6022559159,BANK-1660568157,2025-11-13T15:01:00+09:00,
1,KRED,V100160,7970712784,AP_CLERK_01,2025-05-04,20:07:00,LFBK,BANKN,BANK-7136078247,BANK-4201226358,2025-05-04T20:07:00+09:00,
1,KRED,V101193,2185128738,TEMP_01,2025-05-30,19:01:00,LFA1,ERDAT,,2025-05-30,2025-05-30T19:01:00+09:00,
1,KRED,V101193,2185128738,TEMP_01,2025-05-30,19:01:00,LFA1,LAND1,,USA,2025-05-30T19:01:00+09:00,
1,KRED,V101193,2185128738,TEMP_01,2025-05-30,19:01:00,LFA1,ZTERM,,Z030,2025-05-30T19:01:00+09:00,
1,KRED,V101459,7284633399,ADMIN_FI,2025-03-29,19:48:00,LFA1,ZTERM,Z001,Z001,2025-03-29T19:48:00+09:00,
1,KRED,V101459,7284633399,ADMIN_FI,2025-03-29,19:48:00,LFA1,AKONT,210000,210010,2025-03-29T19:48:00+09:00,
1,KRED,V101459,7284633399,ADMIN_FI,2025-03-29,19:48:00,LFA1,STRAS,Old Address,New Address 644,2025-03-29T19:48:00+09:00,
1,KRED,V100837,6808202687,ADMIN_FI,2025-07-12,14:59:00,LFA1,ZTERM,Z030,Z045,2025-07-12T14:59:00+09:00,
1,KRED,V100837,6808202687,ADMIN_FI,2025-07-12,14:59:00,LFA1,AKONT,210000,210010,2025-07-12T14:59:00+09:00,
1,KRED,V100837,6808202687,ADMIN_FI,2025-07-12,14:59:00,LFA1,STRAS,Old Address,New Address 762,2025-07-12T14:59:00+09:00,
1,KRED,V101235,0309681164,ADMIN_FI,2025-10-31,09:47:00,LFB1,SPERR,X,,2025-10-31T09:47:00+09:00,
1,KRED,V101235,0309681164,ADMIN_FI,2025-10-31,09:47:00,LFB1,ZTERM,Z030,Z045,2025-10-31T09:47:00+09:00,
1,KRED,V100288,8178404587,AP_CLERK_01,2025-08-10,07:50:00,LFBK,BANKN,BANK-8344367538,BANK-1986184328,2025-08-10T07:50:00+09:00,
1,KRED,V100820,5051016453,AP_CLERK_01,2025-03-27,10:26:00,LFB1,SPERR,X,,2025-03-27T10:26:00+09:00,
1,KRED,V100820,5051016453,AP_CLERK_01,2025-03-27,10:26:00,LFB1,ZTERM,Z002,Z030,2025-03-27T10:26:00+09:00,
1,KRED,V100045,0662574398,AR_CLERK_02,2025-01-03,20:08:00,LFA1,ERDAT,,2025-01-03,2025-01-03T20:08:00+09:00,
1,KRED,V100045,0662574398,AR_CLERK_02,2025-01-03,20:08:00,LFA1,LAND1,,DEU,2025-01-03T20:08:00+09:00,
1,KRED,V100045,0662574398,AR_CLERK_02,2025-01-03,20:08:00,LFA1,ZTERM,,Z001,2025-01-03T20:08:00+09:00,
1,KRED,V100365,7422852110,ADMIN_FI,2025-03-20,04:15:00,LFBK,BANKN,BANK-9295786541,BANK-2264036817,2025-03-20T04:15:00+09:00,
1,KRED,V101310,4692739961,ADMIN_FI,2025-04-18,23:57:00,LFB1,SPERR,X,,2025-04-18T23:57:00+09:00,
1,KRED,V101310,4692739961,ADMIN_FI,2025-04-18,23:57:00,LFB1,ZTERM,Z001,Z030,2025-04-18T23:57:00+09:00,
1,KRED,V101344,4052622251,USER_02,2025-12-12,03:02:00,LFA1,ZTERM,Z002,Z030,2025-12-12T03:02:00+09:00,
1,KRED,V101344,4052622251,USER_02,2025-12-12,03:02:00,LFA1,AKONT,210000,210010,2025-12-12T03:02:00+09:00,
1,KRED,V101344,4052622251,USER_02,2025-12-12,03:02:00,LFA1,STRAS,Old Address,New Address 262,2025-12-12T03:02:00+09:00,
1,KRED,V100539,4975574696,ADMIN_FI,2024-12-31,01:55:00,LFA1,ZTERM,Z045,Z030,2024-12-31T01:55:00+09:00,
1,KRED,V100539,4975574696,ADMIN_FI,2024-12-31,01:55:00,LFA1,AKONT,210000,210010,2024-12-31T01:55:00+09:00,
1,KRED,V100539,4975574696,ADMIN_FI,2024-12-31,01:55:00,LFA1,STRAS,Old Address,New Address 590,2024-12-31T01:55:00+09:00,
1,KRED,V100344,3345841601,AR_CLERK_02,2025-09-08,00:38:00,LFA1,ERDAT,,2025-09-08,2025-09-08T00:38:00+09:00,
1,KRED,V100344,3345841601,AR_CLERK_02,2025-09-08,00:38:00,LFA1,LAND1,,KOR,2025-09-08T00:38:00+09:00,
1,KRED,V100344,3345841601,AR_CLERK_02,2025-09-08,00:38:00,LFA1,ZTERM,,Z045,2025-09-08T00:38:00+09:00,
1,KRED,V100414,2075686904,ADMIN_FI,2025-12-07,14:16:00,LFB1,SPERR,X,,2025-12-07T14:16:00+09:00,
1,KRED,V100414,2075686904,ADMIN_FI,2025-12-07,14:16:00,LFB1,ZTERM,Z001,Z001,2025-12-07T14:16:00+09:00,
1,KRED,V100244,2719348615,ADMIN_FI,2025-03-11,18:45:00,LFB1,SPERR,X,,2025-03-11T18:45:00+09:00,
1,KRED,V100244,2719348615,ADMIN_FI,2025-03-11,18:45:00,LFB1,ZTERM,Z002,Z002,2025-03-11T18:45:00+09:00,
1,KRED,V100711,8039018292,AP_CLERK_01,2025-03-14,10:37:00,LFBK,BANKN,BANK-6467174480,BANK-3330186939,2025-03-14T10:37:00+09:00,
1,KRED,V100222,5947121694,AP_CLERK_01,2025-01-18,06:13:00,LFB1,SPERR,X,,2025-01-18T06:13:00+09:00,
1,KRED,V100222,5947121694,AP_CLERK_01,2025-01-18,06:13:00,LFB1,ZTERM,Z045,Z001,2025-01-18T06:13:00+09:00,
1,KRED,V101120,5500228029,AR_CLERK_02,2025-03-14,22:03:00,LFA1,ERDAT,,2025-03-14,2025-03-14T22:03:00+09:00,
1,KRED,V101120,5500228029,AR_CLERK_02,2025-03-14,22:03:00,LFA1,LAND1,,JPN,2025-03-14T22:03:00+09:00,
1,KRED,V101120,5500228029,AR_CLERK_02,2025-03-14,22:03:00,LFA1,ZTERM,,Z045,2025-03-14T22:03:00+09:00,
1,KRED,V100216,3402321984,AP_CLERK_01,2025-11-28,19:21:00,LFB1,SPERR,X,,2025-11-28T19:21:00+09:00,
1,KRED,V100216,3402321984,AP_CLERK_01,2025-11-28,19:21:00,LFB1,ZTERM,Z045,Z045,2025-11-28T19:21:00+09:00,
1,KRED,V101109,3305365656,AP_CLERK_01,2025-09-01,06:01:00,LFBK,BANKN,BANK-9910512235,BANK-0273877866,2025-09-01T06:01:00+09:00,
1,KRED,V101297,1979630984,AP_CLERK_01,2025-12-08,10:28:00,LFA1,ERDAT,,2025-12-08,2025-12-08T10:28:00+09:00,
1,KRED,V101297,1979630984,AP_CLERK_01,2025-12-08,10:28:00,LFA1,LAND1,,KOR,2025-12-08T10:28:00+09:00,
